OrderDate,OrderID,SKU,Store,Channel,Units,Sales,DiscountAmt,GrossMarginAmt,ReturnFlag,UnitPrice,DiscountRate
2024-04-05,ORD-00021748,SKU-00230,Store-025,Store,6,536.32,28.23,137.39,0,94.09,0.05
2024-08-15,ORD-00021749,SKU-00054,Store-022,Online,1,624.08,54.27,119.99,0,678.35,0.08
2024-12-30,ORD-00021750,SKU-00106,Store-017,Online,1,68.12,5.92,20.69,0,74.04,0.08
2024-03-27,ORD-00021751,SKU-00090,Store-014,Store,2,23.9,8.87,10.17,0,16.38,0.2707
2024-07-25,ORD-00021752,SKU-00069,Store-020,Store,4,208.83,39.92,85.47,0,62.19,0.1605
2024-01-19,ORD-00021753,SKU-00050,Store-027,Store,8,504.64,26.56,156.06,0,66.4,0.05
2024-03-26,ORD-00021754,SKU-00250,Store-016,Store,6,372.66,19.61,136.65,0,65.38,0.05
2024-10-07,ORD-00021755,SKU-00157,Store-021,Store,5,284.13,80.12,100.0,0,72.85,0.22
2024-06-30,ORD-00021756,SKU-00026,Store-018,Store,1,203.16,10.69,38.17,0,213.85,0.05
2024-03-13,ORD-00021757,SKU-00164,Store-020,Online,2,1454.22,126.45,260.09,0,790.34,0.08
2024-05-02,ORD-00021758,SKU-00153,Store-021,Store,3,75.79,35.38,15.48,0,37.06,0.3183
2024-02-14,ORD-00021759,SKU-00090,Store-002,Store,1,15.21,0.8,6.22,0,16.01,0.05
2024-10-12,ORD-00021760,SKU-00198,Store-004,Online,1,50.91,4.43,18.97,0,55.34,0.0801
2024-12-11,ORD-00021761,SKU-00201,Store-002,Online,4,1579.54,137.35,316.2,0,429.22,0.08
2024-02-08,ORD-00021762,SKU-00197,Store-024,Online,3,302.15,66.31,42.78,0,122.82,0.18
2024-03-28,ORD-00021763,SKU-00160,Store-027,Online,4,146.46,86.1,55.35,0,58.14,0.3702
2024-11-09,ORD-00021764,SKU-00111,Store-011,Online,7,565.18,49.15,149.67,0,87.76,0.08
2024-11-17,ORD-00021765,SKU-00052,Store-003,Store,3,316.46,16.66,84.24,0,111.04,0.05
2024-10-07,ORD-00021766,SKU-00011,Store-001,Online,7,211.65,18.4,46.18,0,32.86,0.08
2024-09-18,ORD-00021767,SKU-00230,Store-014,Online,8,628.28,118.86,157.74,0,93.39,0.1591
2024-11-11,ORD-00021768,SKU-00211,Store-020,Store,6,396.52,20.87,117.19,0,69.56,0.05
2024-05-16,ORD-00021769,SKU-00051,Store-010,Store,6,313.51,142.43,102.54,0,75.99,0.3124
2024-11-23,ORD-00021770,SKU-00201,Store-019,Store,2,615.06,168.89,124.91,0,391.98,0.2154
2024-11-20,ORD-00021771,SKU-00012,Store-005,Store,1,29.27,12.5,8.06,0,41.77,0.2993
2024-03-25,ORD-00021772,SKU-00060,Store-022,Store,6,250.17,13.17,104.9,0,43.89,0.05
2024-01-27,ORD-00021773,SKU-00038,Store-010,Store,5,498.47,26.24,195.7,0,104.94,0.05
2024-07-09,ORD-00021774,SKU-00086,Store-030,Store,6,408.44,58.69,124.83,0,77.86,0.1256
2024-10-04,ORD-00021775,SKU-00080,Store-024,Store,6,121.15,6.38,57.23,0,21.26,0.05
2024-11-07,ORD-00021776,SKU-00129,Store-014,Online,1,84.85,7.38,27.45,0,92.23,0.08
2024-02-22,ORD-00021777,SKU-00115,Store-029,Online,5,711.53,147.98,170.54,0,171.9,0.1722
2024-05-18,ORD-00021778,SKU-00029,Store-030,Online,5,442.56,100.65,130.48,0,108.64,0.1853
2024-10-08,ORD-00021779,SKU-00038,Store-006,Store,6,569.2,29.96,239.09,0,99.86,0.05
2024-01-23,ORD-00021780,SKU-00206,Store-018,Online,5,377.52,32.83,127.11,0,82.07,0.08
2024-09-21,ORD-00021781,SKU-00138,Store-020,Store,4,78.56,40.88,23.37,0,29.86,0.3423
2024-04-16,ORD-00021782,SKU-00231,Store-011,Store,6,5432.93,285.94,1042.35,0,953.14,0.05
2024-01-09,ORD-00021783,SKU-00033,Store-030,Store,5,251.16,13.22,76.68,0,52.88,0.05
2024-03-29,ORD-00021784,SKU-00078,Store-021,Store,6,913.99,48.1,284.97,0,160.35,0.05
2024-09-28,ORD-00021785,SKU-00040,Store-023,Online,3,471.38,40.99,113.03,0,170.79,0.08
2024-11-14,ORD-00021786,SKU-00232,Store-006,Store,1,150.56,80.31,48.03,0,230.87,0.3479
2024-01-30,ORD-00021787,SKU-00040,Store-028,Online,4,459.33,200.01,105.84,0,164.83,0.3033
2024-06-18,ORD-00021788,SKU-00201,Store-029,Online,2,783.16,68.1,170.42,0,425.63,0.08
2024-03-14,ORD-00021789,SKU-00049,Store-028,Store,2,221.99,11.68,75.87,0,116.84,0.05
2024-09-07,ORD-00021790,SKU-00182,Store-014,Store,7,498.79,26.25,193.56,0,75.01,0.05
2024-10-12,ORD-00021791,SKU-00114,Store-029,Online,5,1920.95,167.04,350.34,0,417.6,0.08
2024-12-18,ORD-00021792,SKU-00243,Store-001,Online,5,128.05,11.14,45.7,0,27.84,0.08
2024-05-09,ORD-00021793,SKU-00018,Store-007,Online,3,153.02,13.31,45.93,0,55.44,0.08
2024-04-19,ORD-00021794,SKU-00082,Store-020,Online,7,945.19,82.19,203.15,0,146.77,0.08
2024-04-23,ORD-00021795,SKU-00181,Store-024,Online,7,1219.44,106.04,364.71,0,189.35,0.08
2024-10-05,ORD-00021796,SKU-00229,Store-004,Online,3,588.12,51.14,184.99,0,213.09,0.08
2024-06-11,ORD-00021797,SKU-00135,Store-009,Store,4,40.82,2.15,17.25,0,10.74,0.05
2024-01-09,ORD-00021798,SKU-00025,Store-003,Online,8,791.14,68.79,313.45,0,107.49,0.08
2024-12-12,ORD-00021799,SKU-00158,Store-004,Online,5,817.07,71.05,241.29,1,177.62,0.08
2024-02-08,ORD-00021800,SKU-00120,Store-001,Store,4,207.54,10.92,70.86,0,54.61,0.05
2024-12-05,ORD-00021801,SKU-00194,Store-030,Store,6,3563.21,187.54,687.27,0,625.12,0.05
2024-02-29,ORD-00021802,SKU-00139,Store-027,Online,4,3157.23,274.54,676.37,0,857.94,0.08
2024-07-15,ORD-00021803,SKU-00225,Store-019,Store,1,72.33,3.81,24.82,0,76.14,0.05
2024-04-24,ORD-00021804,SKU-00031,Store-002,Online,3,1165.69,101.36,194.51,0,422.35,0.08
2024-09-08,ORD-00021805,SKU-00156,Store-022,Store,7,252.01,13.26,56.26,0,37.9,0.05
2024-05-27,ORD-00021806,SKU-00185,Store-017,Store,7,1274.83,67.1,157.47,0,191.7,0.05
2024-05-14,ORD-00021807,SKU-00102,Store-024,Store,7,768.0,40.42,150.74,0,115.49,0.05
2024-06-23,ORD-00021808,SKU-00119,Store-015,Store,6,576.75,30.36,124.04,0,101.18,0.05
2024-12-21,ORD-00021809,SKU-00174,Store-001,Store,3,243.45,12.81,94.14,0,85.42,0.05
2024-03-30,ORD-00021810,SKU-00114,Store-028,Store,7,2776.84,146.15,473.14,0,417.57,0.05
2024-03-21,ORD-00021811,SKU-00099,Store-027,Store,4,912.71,48.04,252.16,0,240.19,0.05
2024-01-25,ORD-00021812,SKU-00146,Store-028,Store,4,1176.03,61.9,310.54,0,309.48,0.05
2024-09-27,ORD-00021813,SKU-00201,Store-020,Store,7,2575.46,135.55,521.95,0,387.29,0.05
2024-09-04,ORD-00021814,SKU-00034,Store-028,Store,7,695.3,36.59,209.31,0,104.56,0.05
2024-08-10,ORD-00021815,SKU-00219,Store-003,Online,7,2810.85,244.42,598.67,1,436.47,0.08
2024-01-09,ORD-00021816,SKU-00051,Store-013,Store,4,279.95,14.73,87.96,1,73.67,0.05
2024-10-16,ORD-00021817,SKU-00025,Store-010,Store,6,569.63,29.98,230.06,0,99.94,0.05
2024-10-23,ORD-00021818,SKU-00046,Store-015,Store,3,192.53,10.13,69.46,0,67.55,0.05
2024-12-11,ORD-00021819,SKU-00020,Store-002,Online,4,1810.55,157.44,238.76,0,492.0,0.08
2024-12-06,ORD-00021820,SKU-00238,Store-025,Online,8,1293.38,112.47,164.38,0,175.73,0.08
2024-04-06,ORD-00021821,SKU-00073,Store-009,Online,8,632.07,54.96,101.51,0,85.88,0.08
2024-09-16,ORD-00021822,SKU-00194,Store-004,Online,3,1584.07,137.74,311.67,0,573.94,0.08
2024-05-27,ORD-00021823,SKU-00046,Store-006,Online,3,190.58,16.57,66.03,0,69.05,0.08
2024-08-06,ORD-00021824,SKU-00133,Store-004,Store,2,75.84,11.09,21.16,0,43.46,0.1276
2024-05-01,ORD-00021825,SKU-00107,Store-021,Store,4,343.04,118.74,120.17,0,115.44,0.2571
2024-08-28,ORD-00021826,SKU-00165,Store-028,Store,5,2639.88,1105.66,408.83,0,749.11,0.2952
2024-12-14,ORD-00021827,SKU-00248,Store-003,Store,7,3113.24,163.85,510.66,1,468.16,0.05
2024-08-26,ORD-00021828,SKU-00163,Store-001,Store,7,4792.78,651.17,839.43,0,777.71,0.1196
2024-12-03,ORD-00021829,SKU-00176,Store-027,Online,6,2933.65,255.1,547.04,0,531.46,0.08
2024-12-07,ORD-00021830,SKU-00066,Store-012,Store,2,205.51,10.82,72.27,0,108.16,0.05
2024-02-13,ORD-00021831,SKU-00031,Store-004,Store,2,953.48,50.18,159.27,0,501.83,0.05
2024-12-18,ORD-00021832,SKU-00022,Store-006,Online,7,6079.68,528.67,750.27,0,944.05,0.08
2024-10-26,ORD-00021833,SKU-00076,Store-021,Online,7,1649.68,623.37,335.9,0,324.72,0.2742
2024-06-05,ORD-00021834,SKU-00139,Store-003,Store,8,6611.79,347.99,1453.93,0,869.97,0.05
2024-08-07,ORD-00021835,SKU-00016,Store-013,Store,3,41.35,2.18,13.07,0,14.51,0.0501
2024-08-13,ORD-00021836,SKU-00066,Store-030,Online,5,492.55,42.83,170.34,0,107.08,0.08
2024-10-14,ORD-00021837,SKU-00158,Store-013,Store,6,933.73,49.14,295.6,0,163.81,0.05
2024-10-20,ORD-00021838,SKU-00219,Store-005,Store,8,2764.18,145.48,571.53,0,363.71,0.05
2024-02-07,ORD-00021839,SKU-00248,Store-023,Online,1,444.33,38.64,71.2,0,482.97,0.08
2024-01-01,ORD-00021840,SKU-00060,Store-013,Online,2,82.03,7.13,36.43,0,44.58,0.08
2024-03-31,ORD-00021841,SKU-00026,Store-012,Store,8,1520.22,80.01,304.98,0,200.03,0.05
2024-07-11,ORD-00021842,SKU-00144,Store-008,Store,5,2501.06,427.93,335.63,0,585.8,0.1461
2024-11-06,ORD-00021843,SKU-00235,Store-023,Online,3,1744.7,151.71,363.97,0,632.14,0.08
2024-08-26,ORD-00021844,SKU-00106,Store-015,Online,8,395.24,198.25,127.41,1,74.19,0.334
2024-02-19,ORD-00021845,SKU-00227,Store-015,Store,3,68.29,10.94,28.28,0,26.41,0.1381
2024-09-19,ORD-00021846,SKU-00186,Store-024,Store,4,2826.49,148.76,493.44,0,743.81,0.05
2024-06-20,ORD-00021847,SKU-00225,Store-011,Store,8,435.85,219.88,145.22,0,81.97,0.3353
2024-05-14,ORD-00021848,SKU-00238,Store-020,Store,7,1038.79,54.67,127.07,1,156.21,0.05
2024-10-09,ORD-00021849,SKU-00027,Store-006,Online,7,3435.04,298.7,582.69,0,533.39,0.08
2024-04-18,ORD-00021850,SKU-00103,Store-018,Online,6,104.53,9.09,35.69,0,18.94,0.08
2024-08-14,ORD-00021851,SKU-00013,Store-013,Store,7,552.33,29.07,200.8,0,83.06,0.05
2024-03-07,ORD-00021852,SKU-00012,Store-016,Online,3,108.32,9.42,30.04,0,39.25,0.08
2024-05-19,ORD-00021853,SKU-00119,Store-011,Store,2,190.9,10.05,42.44,0,100.48,0.05
2024-07-23,ORD-00021854,SKU-00166,Store-004,Store,8,540.74,28.46,202.06,0,71.15,0.05
2024-08-16,ORD-00021855,SKU-00222,Store-028,Store,7,1920.84,101.1,296.71,0,288.85,0.05
2024-12-02,ORD-00021856,SKU-00033,Store-013,Store,3,93.59,32.37,27.78,0,41.99,0.257
2024-04-16,ORD-00021857,SKU-00009,Store-023,Online,2,141.12,12.27,28.77,0,76.7,0.08
2024-11-23,ORD-00021858,SKU-00027,Store-028,Store,1,500.77,26.36,86.92,0,527.13,0.05
2024-10-25,ORD-00021859,SKU-00232,Store-014,Store,5,1285.08,67.64,430.95,0,270.54,0.05
2024-05-11,ORD-00021860,SKU-00166,Store-025,Store,2,120.74,6.35,46.2,0,63.54,0.05
2024-02-21,ORD-00021861,SKU-00121,Store-014,Store,5,2865.22,150.8,528.64,0,603.2,0.05
2024-04-04,ORD-00021862,SKU-00026,Store-002,Store,7,1164.94,249.79,238.71,0,202.1,0.1766
2024-08-28,ORD-00021863,SKU-00093,Store-027,Store,4,134.32,7.07,28.14,0,35.35,0.05
2024-10-15,ORD-00021864,SKU-00033,Store-026,Online,6,279.47,24.3,83.1,0,50.63,0.08
2024-08-12,ORD-00021865,SKU-00008,Store-017,Online,8,778.77,67.72,257.72,0,105.81,0.08
2024-09-22,ORD-00021866,SKU-00110,Store-025,Store,6,141.02,7.42,53.75,0,24.74,0.05
2024-02-07,ORD-00021867,SKU-00126,Store-021,Store,7,1225.78,64.51,396.09,0,184.33,0.05
2024-07-03,ORD-00021868,SKU-00114,Store-025,Store,1,385.02,20.26,67.87,0,405.28,0.05
2024-11-15,ORD-00021869,SKU-00218,Store-002,Store,6,348.99,18.37,103.16,0,61.23,0.05
2024-05-22,ORD-00021870,SKU-00229,Store-025,Store,7,1323.66,69.67,411.77,0,199.05,0.05
2024-11-24,ORD-00021871,SKU-00031,Store-007,Online,6,2383.01,619.15,371.05,0,500.36,0.2062
2024-02-15,ORD-00021872,SKU-00070,Store-030,Store,5,971.15,51.11,196.76,0,204.45,0.05
2024-12-24,ORD-00021873,SKU-00126,Store-029,Store,5,884.23,46.54,296.71,0,186.15,0.05
2024-10-14,ORD-00021874,SKU-00101,Store-002,Online,2,24.8,2.16,11.46,0,13.48,0.0801
2024-08-17,ORD-00021875,SKU-00109,Store-020,Store,5,2825.2,148.69,587.95,0,594.78,0.05
2024-08-13,ORD-00021876,SKU-00177,Store-012,Online,4,384.2,33.41,155.71,0,104.4,0.08
2024-12-08,ORD-00021877,SKU-00045,Store-008,Online,7,198.77,17.28,77.58,0,30.86,0.08
2024-05-17,ORD-00021878,SKU-00207,Store-030,Online,3,87.42,7.6,27.76,0,31.67,0.08
2024-03-01,ORD-00021879,SKU-00067,Store-013,Store,4,693.83,297.33,176.41,0,247.79,0.3
2024-12-02,ORD-00021880,SKU-00088,Store-017,Store,6,660.8,34.78,203.57,0,115.93,0.05
2024-02-07,ORD-00021881,SKU-00056,Store-010,Online,2,99.76,49.75,27.78,0,74.76,0.3328
2024-08-29,ORD-00021882,SKU-00158,Store-021,Store,4,638.24,77.47,159.84,0,178.93,0.1082
2024-04-07,ORD-00021883,SKU-00174,Store-008,Store,5,442.4,23.28,170.23,0,93.14,0.05
2024-12-06,ORD-00021884,SKU-00157,Store-011,Online,6,321.65,154.05,112.96,0,79.28,0.3238
2024-12-22,ORD-00021885,SKU-00124,Store-022,Store,8,3510.45,184.76,674.57,0,461.9,0.05
2024-06-22,ORD-00021886,SKU-00076,Store-007,Store,8,2522.47,132.76,510.92,0,331.9,0.05
2024-07-14,ORD-00021887,SKU-00172,Store-024,Store,1,37.7,1.98,12.78,0,39.68,0.0499
2024-06-15,ORD-00021888,SKU-00030,Store-030,Online,4,883.24,382.69,120.35,0,316.48,0.3023
2024-06-04,ORD-00021889,SKU-00078,Store-022,Store,8,1214.74,63.93,408.42,0,159.83,0.05
2024-12-09,ORD-00021890,SKU-00171,Store-011,Online,8,569.11,49.49,178.69,0,77.32,0.08
2024-04-15,ORD-00021891,SKU-00174,Store-006,Online,6,482.7,41.97,184.38,0,87.44,0.08
2024-12-17,ORD-00021892,SKU-00068,Store-017,Store,3,966.4,50.86,211.9,0,339.09,0.05
2024-08-26,ORD-00021893,SKU-00086,Store-014,Store,6,493.64,25.98,149.23,0,86.6,0.05
2024-12-17,ORD-00021894,SKU-00080,Store-008,Store,3,47.35,15.15,20.4,0,20.83,0.2424
2024-08-12,ORD-00021895,SKU-00222,Store-012,Store,6,1585.2,83.43,259.66,0,278.1,0.05
2024-10-26,ORD-00021896,SKU-00144,Store-030,Store,2,714.87,333.21,96.28,0,524.04,0.3179
2024-06-28,ORD-00021897,SKU-00030,Store-006,Store,2,553.6,29.14,73.83,0,291.37,0.05
2024-06-18,ORD-00021898,SKU-00041,Store-008,Store,6,306.87,107.15,84.68,0,69.0,0.2588
2024-04-04,ORD-00021899,SKU-00018,Store-011,Online,5,290.6,25.27,93.24,0,63.17,0.08
2024-03-17,ORD-00021900,SKU-00061,Store-028,Online,6,1278.1,111.14,293.41,0,231.54,0.08
2024-01-14,ORD-00021901,SKU-00056,Store-011,Online,2,117.31,31.82,31.39,0,74.56,0.2134
2024-05-20,ORD-00021902,SKU-00112,Store-009,Store,2,38.66,7.5,12.56,0,23.08,0.1625
2024-12-27,ORD-00021903,SKU-00187,Store-009,Store,4,311.05,16.37,95.5,0,81.86,0.05
2024-12-09,ORD-00021904,SKU-00220,Store-029,Store,8,1694.04,89.16,464.67,0,222.9,0.05
2024-09-09,ORD-00021905,SKU-00140,Store-011,Store,2,1312.99,69.1,205.89,0,691.04,0.05
2024-05-13,ORD-00021906,SKU-00194,Store-012,Store,4,2399.88,126.31,466.65,0,631.55,0.05
2024-07-09,ORD-00021907,SKU-00164,Store-011,Store,6,4509.92,237.36,803.25,0,791.21,0.05
2024-10-03,ORD-00021908,SKU-00080,Store-027,Store,6,119.06,6.27,53.37,0,20.89,0.05
2024-01-01,ORD-00021909,SKU-00153,Store-022,Online,5,137.21,55.04,29.25,0,38.45,0.2863
2024-12-03,ORD-00021910,SKU-00076,Store-018,Store,7,2083.13,109.64,426.78,0,313.25,0.05
2024-11-14,ORD-00021911,SKU-00078,Store-007,Online,7,1045.3,90.9,321.84,0,162.31,0.08
2024-12-21,ORD-00021912,SKU-00247,Store-004,Store,5,379.53,113.63,115.47,0,98.63,0.2304
2024-02-04,ORD-00021913,SKU-00228,Store-003,Store,4,326.36,17.18,89.02,0,85.88,0.05
2024-12-12,ORD-00021914,SKU-00164,Store-009,Store,8,5976.13,314.53,1075.83,0,786.33,0.05
2024-08-12,ORD-00021915,SKU-00149,Store-024,Online,5,243.25,21.15,75.55,0,52.88,0.08
2024-07-22,ORD-00021916,SKU-00172,Store-023,Store,7,250.81,66.91,85.1,0,45.39,0.2106
2024-03-06,ORD-00021917,SKU-00189,Store-024,Store,7,870.92,45.84,177.1,0,130.97,0.05
2024-06-29,ORD-00021918,SKU-00014,Store-021,Online,3,117.35,10.2,42.51,0,42.52,0.08
2024-05-12,ORD-00021919,SKU-00090,Store-016,Store,5,78.63,4.14,32.05,0,16.55,0.05
2024-12-27,ORD-00021920,SKU-00027,Store-011,Store,4,1409.22,629.74,250.49,0,509.74,0.3089
2024-05-04,ORD-00021921,SKU-00133,Store-022,Online,6,259.83,45.84,73.68,0,50.94,0.15
2024-03-20,ORD-00021922,SKU-00074,Store-006,Store,6,364.14,19.17,105.45,0,63.88,0.05
2024-12-12,ORD-00021923,SKU-00083,Store-003,Online,5,87.59,45.38,24.75,0,26.59,0.3413
2024-03-09,ORD-00021924,SKU-00211,Store-025,Store,8,571.03,30.05,158.12,0,75.13,0.05
2024-11-27,ORD-00021925,SKU-00052,Store-015,Online,7,735.19,63.93,199.46,0,114.16,0.08
2024-12-18,ORD-00021926,SKU-00228,Store-019,Online,8,637.7,55.45,180.12,1,86.64,0.08
2024-04-22,ORD-00021927,SKU-00106,Store-029,Online,3,124.14,74.53,38.98,0,66.22,0.3751
2024-09-09,ORD-00021928,SKU-00048,Store-021,Store,2,353.72,116.53,112.32,0,235.12,0.2478
2024-10-18,ORD-00021929,SKU-00036,Store-023,Store,7,503.85,26.52,160.31,0,75.77,0.05
2024-07-15,ORD-00021930,SKU-00179,Store-015,Online,5,1059.02,92.09,207.6,0,230.22,0.08
2024-09-12,ORD-00021931,SKU-00226,Store-010,Store,4,307.07,16.16,74.06,0,80.81,0.05
2024-02-18,ORD-00021932,SKU-00219,Store-011,Online,8,2099.07,1088.18,460.32,0,398.41,0.3414
2024-07-07,ORD-00021933,SKU-00043,Store-028,Online,8,194.01,16.87,77.62,0,26.36,0.08
2024-07-06,ORD-00021934,SKU-00220,Store-012,Store,3,585.13,30.8,147.23,1,205.31,0.05
2024-07-26,ORD-00021935,SKU-00057,Store-029,Store,8,369.61,19.45,74.63,0,48.63,0.05
2024-12-11,ORD-00021936,SKU-00115,Store-001,Online,5,710.51,165.71,182.01,0,175.24,0.1891
2024-10-28,ORD-00021937,SKU-00002,Store-009,Store,1,53.14,2.8,18.75,0,55.94,0.0501
2024-08-08,ORD-00021938,SKU-00065,Store-029,Store,6,2208.44,274.43,425.74,0,413.81,0.1105
2024-05-27,ORD-00021939,SKU-00080,Store-018,Store,6,122.36,6.44,52.3,0,21.47,0.05
2024-05-28,ORD-00021940,SKU-00240,Store-011,Online,4,428.14,37.23,123.3,0,116.34,0.08
2024-01-08,ORD-00021941,SKU-00070,Store-006,Store,5,705.45,123.45,141.91,0,165.78,0.1489
2024-07-20,ORD-00021942,SKU-00070,Store-015,Store,2,244.83,106.81,47.27,0,175.82,0.3037
2024-04-02,ORD-00021943,SKU-00069,Store-029,Store,4,247.13,13.01,94.73,1,65.04,0.05
2024-11-20,ORD-00021944,SKU-00064,Store-011,Store,2,558.45,29.39,143.53,0,293.92,0.05
2024-10-10,ORD-00021945,SKU-00135,Store-015,Store,1,10.96,0.58,4.61,0,11.54,0.0503
2024-11-30,ORD-00021946,SKU-00052,Store-011,Store,5,554.52,29.19,148.04,0,116.74,0.05
2024-12-30,ORD-00021947,SKU-00073,Store-026,Store,1,86.68,4.56,14.59,0,91.24,0.05
2024-05-26,ORD-00021948,SKU-00134,Store-021,Store,8,701.55,36.92,222.99,0,92.31,0.05
2024-06-05,ORD-00021949,SKU-00190,Store-019,Store,2,194.72,10.25,60.48,0,102.48,0.05
2024-08-10,ORD-00021950,SKU-00027,Store-021,Store,1,464.22,24.43,81.58,0,488.65,0.05
2024-06-06,ORD-00021951,SKU-00088,Store-013,Online,6,647.83,56.33,211.5,0,117.36,0.08
2024-04-12,ORD-00021952,SKU-00143,Store-025,Store,4,201.38,10.6,41.82,0,53.0,0.05
2024-09-15,ORD-00021953,SKU-00230,Store-019,Store,8,566.62,277.32,154.84,0,105.49,0.3286
2024-06-14,ORD-00021954,SKU-00236,Store-003,Store,1,54.03,14.68,19.93,0,68.71,0.2137
2024-12-10,ORD-00021955,SKU-00219,Store-012,Online,1,407.92,35.47,87.66,0,443.39,0.08
2024-03-21,ORD-00021956,SKU-00127,Store-027,Store,7,385.0,175.87,122.28,0,80.12,0.3136
2024-06-11,ORD-00021957,SKU-00025,Store-008,Online,4,348.06,30.27,137.7,0,94.58,0.08
2024-07-13,ORD-00021958,SKU-00242,Store-029,Store,7,321.37,16.91,80.41,0,48.33,0.05
2024-11-28,ORD-00021959,SKU-00156,Store-025,Store,5,146.1,59.03,32.08,0,41.03,0.2878
2024-07-30,ORD-00021960,SKU-00227,Store-030,Store,6,161.62,8.51,69.83,0,28.36,0.05
2024-01-26,ORD-00021961,SKU-00231,Store-024,Online,4,3342.55,290.66,627.05,0,908.3,0.08
2024-05-03,ORD-00021962,SKU-00199,Store-004,Store,6,491.84,25.89,84.84,1,86.29,0.05
2024-11-20,ORD-00021963,SKU-00106,Store-006,Online,7,475.55,41.35,149.65,0,73.84,0.08
2024-04-09,ORD-00021964,SKU-00153,Store-015,Store,7,225.3,11.86,49.81,0,33.88,0.05
2024-05-04,ORD-00021965,SKU-00173,Store-011,Store,1,11.15,0.59,3.82,0,11.74,0.0503
2024-02-25,ORD-00021966,SKU-00221,Store-029,Store,6,245.89,12.94,93.53,0,43.14,0.05
2024-09-20,ORD-00021967,SKU-00057,Store-026,Online,6,242.54,42.73,46.66,0,47.54,0.1498
2024-02-21,ORD-00021968,SKU-00139,Store-023,Online,5,3142.74,1390.13,670.45,0,906.57,0.3067
2024-05-14,ORD-00021969,SKU-00149,Store-029,Store,6,293.82,15.46,94.52,0,51.55,0.05
2024-09-17,ORD-00021970,SKU-00052,Store-002,Store,6,612.92,32.26,174.89,0,107.53,0.05
2024-11-23,ORD-00021971,SKU-00101,Store-022,Online,8,85.78,28.77,36.38,0,14.32,0.2512
2024-03-22,ORD-00021972,SKU-00232,Store-027,Store,1,234.35,12.33,76.93,0,246.68,0.05
2024-05-01,ORD-00021973,SKU-00005,Store-030,Store,5,641.04,33.74,113.28,0,134.96,0.05
2024-02-13,ORD-00021974,SKU-00126,Store-026,Store,3,462.42,60.77,150.23,0,174.4,0.1162
2024-06-09,ORD-00021975,SKU-00153,Store-025,Store,7,151.76,78.72,32.45,0,32.93,0.3415
2024-12-31,ORD-00021976,SKU-00227,Store-024,Online,6,138.26,12.02,61.2,0,25.05,0.08
2024-04-21,ORD-00021977,SKU-00071,Store-004,Store,5,361.97,19.05,115.23,0,76.2,0.05
2024-04-05,ORD-00021978,SKU-00099,Store-013,Store,7,1361.78,486.28,400.1,1,264.01,0.2631
2024-05-26,ORD-00021979,SKU-00021,Store-027,Online,4,689.64,59.97,127.16,1,187.4,0.08
2024-11-23,ORD-00021980,SKU-00084,Store-019,Online,2,49.27,4.28,21.48,0,26.78,0.0799
2024-07-19,ORD-00021981,SKU-00250,Store-008,Store,4,212.11,42.73,80.34,1,63.71,0.1677
2024-08-10,ORD-00021982,SKU-00192,Store-022,Store,3,79.33,4.18,19.27,0,27.84,0.0501
2024-10-12,ORD-00021983,SKU-00108,Store-001,Store,7,1029.37,54.18,321.4,0,154.79,0.05
2024-09-18,ORD-00021984,SKU-00159,Store-012,Store,4,745.5,39.24,140.49,0,196.18,0.05
2024-08-07,ORD-00021985,SKU-00242,Store-023,Store,6,270.73,14.25,65.44,0,47.5,0.05
2024-07-24,ORD-00021986,SKU-00110,Store-024,Store,8,166.74,8.78,59.11,0,21.94,0.05
2024-07-14,ORD-00021987,SKU-00074,Store-016,Store,1,75.04,3.95,21.46,0,78.99,0.05
2024-03-07,ORD-00021988,SKU-00220,Store-009,Online,3,674.73,58.67,188.02,0,244.47,0.08
2024-05-31,ORD-00021989,SKU-00213,Store-015,Store,2,105.02,39.73,37.38,0,72.38,0.2745
2024-11-06,ORD-00021990,SKU-00130,Store-006,Store,2,265.01,13.95,52.35,0,139.48,0.05
2024-01-15,ORD-00021991,SKU-00003,Store-029,Store,6,457.1,24.06,144.39,0,80.19,0.05
2024-10-30,ORD-00021992,SKU-00004,Store-026,Online,7,5762.28,501.07,760.19,0,894.76,0.08
2024-07-26,ORD-00021993,SKU-00030,Store-022,Store,7,2091.28,110.07,268.56,0,314.48,0.05
2024-05-07,ORD-00021994,SKU-00174,Store-011,Store,4,328.53,17.29,131.76,0,86.46,0.05
2024-02-11,ORD-00021995,SKU-00044,Store-005,Store,3,412.19,55.4,81.26,0,155.86,0.1185
2024-10-06,ORD-00021996,SKU-00016,Store-002,Store,7,91.5,4.82,30.16,0,13.76,0.05
2024-01-01,ORD-00021997,SKU-00171,Store-012,Store,7,540.87,28.47,176.87,0,81.33,0.05
2024-07-17,ORD-00021998,SKU-00121,Store-025,Store,1,580.94,94.85,104.96,0,675.79,0.1404
2024-02-29,ORD-00021999,SKU-00133,Store-012,Store,2,85.44,4.5,23.83,0,44.97,0.05
2024-11-28,ORD-00022000,SKU-00049,Store-024,Online,8,857.43,74.56,286.21,0,116.5,0.08
2024-03-07,ORD-00022001,SKU-00054,Store-006,Store,6,3414.88,179.73,663.64,0,599.1,0.05
2024-10-20,ORD-00022002,SKU-00061,Store-025,Online,8,1469.5,299.36,326.83,0,221.11,0.1692
