Order ID,Order Date,Segment,Region,Category,Sub Category,Ship Mode,Customer Name,Sales,Quantity,Discount,Profit
CA-108994,2024-06-19,Home Office,East,Technology,Machines,First Class,Customer 133,539.69,3,0.2,48.57
CA-108995,2024-06-03,Consumer,East,Furniture,Furnishings,Second Class,Customer 365,138.59,7,0.0,20.79
CA-108996,2024-08-11,Home Office,South,Furniture,Furnishings,First Class,Customer 426,864.11,4,0.3,51.85
CA-108997,2024-06-18,Home Office,South,Technology,Accessories,Standard Class,Customer 2,1044.57,3,0.1,125.35
CA-108998,2024-01-23,Home Office,West,Technology,Phones,Same Day,Customer 69,1438.68,7,0.2,129.48
CA-108999,2024-10-11,Corporate,East,Technology,Machines,Second Class,Customer 298,735.82,7,0.0,110.37
CA-109000,2024-01-03,Corporate,East,Office Supplies,Storage,Second Class,Customer 69,1781.75,9,0.1,213.81
CA-109001,2024-05-15,Corporate,West,Furniture,Tables,First Class,Customer 355,1754.1,5,0.0,263.11
CA-109002,2024-05-19,Corporate,East,Furniture,Furnishings,First Class,Customer 281,1825.65,2,0.1,219.08
CA-109003,2024-05-20,Consumer,East,Office Supplies,Paper,Second Class,Customer 394,821.77,9,0.3,49.31
CA-109004,2024-03-20,Consumer,East,Office Supplies,Paper,Same Day,Customer 64,1278.44,5,0.3,76.71
CA-109005,2024-12-17,Consumer,East,Office Supplies,Storage,First Class,Customer 309,187.53,5,0.2,16.88
CA-109006,2024-03-18,Consumer,West,Office Supplies,Paper,Standard Class,Customer 106,324.76,7,0.1,38.97
CA-109007,2024-05-25,Consumer,West,Technology,Phones,Same Day,Customer 298,1096.68,1,0.0,164.5
CA-109008,2024-08-15,Consumer,East,Office Supplies,Binders,Same Day,Customer 58,1868.55,2,0.0,280.28
CA-109009,2024-10-10,Home Office,Central,Office Supplies,Art,Same Day,Customer 259,335.81,3,0.2,30.22
CA-109010,2024-02-22,Corporate,South,Technology,Copiers,Second Class,Customer 112,1252.92,8,0.0,187.94
CA-109011,2024-12-09,Home Office,South,Office Supplies,Storage,Second Class,Customer 403,883.57,7,0.2,79.52
CA-109012,2024-12-18,Home Office,Central,Furniture,Furnishings,First Class,Customer 490,156.65,6,0.0,23.5
CA-109013,2024-02-28,Consumer,South,Office Supplies,Storage,Second Class,Customer 26,1199.66,6,0.2,107.97
CA-109014,2024-03-24,Consumer,East,Technology,Copiers,Second Class,Customer 163,1190.68,6,0.2,107.16
CA-109015,2024-06-08,Corporate,South,Technology,Phones,Same Day,Customer 167,1630.59,9,0.2,146.75
CA-109016,2024-07-28,Corporate,East,Technology,Accessories,First Class,Customer 389,997.65,8,0.0,149.65
CA-109017,2024-03-28,Consumer,West,Technology,Phones,First Class,Customer 197,446.37,7,0.3,26.78
CA-109018,2024-07-08,Home Office,South,Furniture,Tables,Standard Class,Customer 69,1048.57,2,0.3,62.91
CA-109019,2024-01-07,Consumer,South,Furniture,Bookcases,Standard Class,Customer 58,785.12,4,0.3,47.11
CA-109020,2024-08-02,Consumer,West,Furniture,Bookcases,Second Class,Customer 35,669.24,4,0.2,60.23
CA-109021,2024-02-25,Consumer,West,Office Supplies,Storage,Second Class,Customer 251,1931.19,6,0.0,289.68
CA-109022,2024-05-03,Home Office,West,Office Supplies,Paper,Same Day,Customer 425,1551.42,9,0.0,232.71
CA-109023,2024-06-10,Consumer,South,Technology,Machines,Second Class,Customer 346,682.5,7,0.3,40.95
CA-109024,2024-08-05,Home Office,Central,Furniture,Bookcases,Standard Class,Customer 368,1729.43,9,0.1,207.53
CA-109025,2024-04-23,Corporate,Central,Office Supplies,Binders,First Class,Customer 460,1408.93,7,0.2,126.8
CA-109026,2024-01-28,Consumer,East,Technology,Machines,Standard Class,Customer 416,1028.73,1,0.0,154.31
CA-109027,2024-05-19,Home Office,South,Technology,Accessories,Standard Class,Customer 412,1931.32,9,0.0,289.7
CA-109028,2024-04-11,Home Office,South,Office Supplies,Art,Standard Class,Customer 110,115.83,1,0.2,10.42
CA-109029,2024-04-05,Consumer,Central,Furniture,Tables,Same Day,Customer 388,1337.06,4,0.2,120.34
CA-109030,2024-10-21,Consumer,Central,Technology,Phones,Same Day,Customer 306,590.78,2,0.3,35.45
CA-109031,2024-09-10,Home Office,East,Office Supplies,Binders,Standard Class,Customer 290,721.92,2,0.3,43.32
CA-109032,2024-09-22,Consumer,West,Office Supplies,Storage,Same Day,Customer 494,234.94,6,0.3,14.1
CA-109033,2024-05-15,Home Office,Central,Office Supplies,Storage,Same Day,Customer 342,1738.72,4,0.3,104.32
CA-109034,2024-06-12,Consumer,South,Furniture,Bookcases,Second Class,Customer 189,1609.8,3,0.1,193.18
CA-109035,2024-06-30,Corporate,East,Technology,Phones,Same Day,Customer 192,1294.21,6,0.0,194.13
CA-109036,2024-05-21,Consumer,South,Furniture,Tables,Same Day,Customer 92,1207.89,4,0.2,108.71
CA-109037,2024-10-08,Consumer,East,Technology,Machines,Same Day,Customer 244,580.46,4,0.1,69.65
CA-109038,2024-12-07,Consumer,West,Technology,Accessories,Second Class,Customer 495,717.92,8,0.2,64.61
CA-109039,2024-10-16,Home Office,West,Technology,Machines,First Class,Customer 424,1934.05,7,0.3,116.04
CA-109040,2024-07-01,Home Office,Central,Technology,Machines,Standard Class,Customer 92,1692.64,1,0.3,101.56
CA-109041,2024-02-14,Home Office,West,Technology,Copiers,First Class,Customer 85,1792.22,1,0.0,268.83
CA-109042,2024-06-04,Corporate,South,Technology,Accessories,Same Day,Customer 65,640.84,9,0.0,96.13
CA-109043,2024-12-07,Home Office,South,Technology,Phones,Same Day,Customer 346,155.23,8,0.3,9.31
CA-109044,2024-07-21,Consumer,Central,Office Supplies,Art,Standard Class,Customer 285,284.04,2,0.2,25.56
CA-109045,2024-10-27,Corporate,West,Furniture,Chairs,Second Class,Customer 106,908.57,1,0.0,136.29
CA-109046,2024-06-27,Home Office,Central,Furniture,Tables,First Class,Customer 171,857.06,5,0.3,51.42
CA-109047,2024-11-22,Home Office,South,Furniture,Tables,Second Class,Customer 98,1207.08,6,0.3,72.43
CA-109048,2024-09-02,Corporate,West,Office Supplies,Paper,Second Class,Customer 44,59.47,7,0.0,8.92
CA-109049,2024-05-22,Corporate,South,Furniture,Bookcases,First Class,Customer 23,1457.94,4,0.2,131.21
CA-109050,2024-05-20,Home Office,East,Office Supplies,Storage,Second Class,Customer 388,1429.1,2,0.0,214.36
CA-109051,2024-07-02,Home Office,South,Furniture,Chairs,First Class,Customer 13,1873.66,1,0.3,112.42
CA-109052,2024-03-03,Consumer,South,Furniture,Chairs,First Class,Customer 134,605.73,3,0.2,54.52
CA-109053,2024-07-31,Corporate,South,Furniture,Tables,Second Class,Customer 450,1410.02,4,0.0,211.5
CA-109054,2024-12-30,Corporate,Central,Technology,Phones,Standard Class,Customer 12,1179.97,9,0.1,141.6
CA-109055,2024-09-30,Corporate,South,Technology,Machines,Standard Class,Customer 373,262.44,8,0.1,31.49
CA-109056,2024-06-14,Consumer,East,Technology,Copiers,Second Class,Customer 302,1161.28,3,0.1,139.35
CA-109057,2024-10-19,Consumer,West,Furniture,Bookcases,Same Day,Customer 494,1064.33,9,0.0,159.65
CA-109058,2024-03-18,Home Office,Central,Office Supplies,Storage,Standard Class,Customer 297,1956.91,3,0.2,176.12
CA-109059,2024-12-26,Corporate,West,Furniture,Bookcases,First Class,Customer 263,1625.83,5,0.0,243.87
CA-109060,2024-09-29,Consumer,East,Furniture,Tables,First Class,Customer 142,1826.63,1,0.2,164.4
CA-109061,2024-07-31,Home Office,Central,Technology,Phones,Second Class,Customer 273,538.72,3,0.2,48.48
CA-109062,2024-02-09,Consumer,South,Furniture,Chairs,Second Class,Customer 321,386.92,8,0.2,34.82
CA-109063,2024-02-07,Consumer,Central,Furniture,Tables,First Class,Customer 457,121.12,1,0.0,18.17
CA-109064,2024-10-18,Home Office,West,Technology,Phones,Standard Class,Customer 444,1569.44,8,0.3,94.17
CA-109065,2024-04-24,Corporate,East,Office Supplies,Paper,Second Class,Customer 252,1822.69,1,0.3,109.36
CA-109066,2024-01-19,Consumer,West,Technology,Machines,Standard Class,Customer 96,623.12,5,0.0,93.47
CA-109067,2024-03-31,Home Office,Central,Office Supplies,Binders,Second Class,Customer 77,1888.38,9,0.0,283.26
CA-109068,2024-05-15,Consumer,West,Furniture,Furnishings,Standard Class,Customer 348,715.38,5,0.3,42.92
CA-109069,2024-02-14,Corporate,East,Office Supplies,Binders,Second Class,Customer 318,1973.62,7,0.0,296.04
CA-109070,2024-08-02,Consumer,South,Office Supplies,Storage,Second Class,Customer 319,276.27,8,0.3,16.58
CA-109071,2024-08-22,Home Office,East,Furniture,Furnishings,First Class,Customer 400,93.4,5,0.2,8.41
CA-109072,2024-04-02,Corporate,South,Technology,Copiers,Standard Class,Customer 218,88.55,4,0.3,5.31
CA-109073,2024-05-20,Home Office,West,Office Supplies,Paper,Second Class,Customer 411,182.57,3,0.0,27.39
CA-109074,2024-07-06,Corporate,East,Furniture,Bookcases,First Class,Customer 24,1763.79,5,0.3,105.83
CA-109075,2024-11-17,Corporate,Central,Technology,Copiers,First Class,Customer 420,1532.52,3,0.0,229.88
CA-109076,2024-01-26,Home Office,South,Furniture,Chairs,Second Class,Customer 4,563.76,4,0.1,67.65
CA-109077,2024-03-25,Home Office,East,Technology,Copiers,Second Class,Customer 499,363.47,5,0.2,32.71
CA-109078,2024-01-26,Home Office,Central,Office Supplies,Art,Second Class,Customer 344,283.18,4,0.3,16.99
CA-109079,2024-12-03,Corporate,East,Furniture,Tables,Second Class,Customer 259,1250.37,9,0.0,187.55
CA-109080,2024-10-25,Corporate,Central,Technology,Machines,Same Day,Customer 475,251.29,8,0.0,37.69
CA-109081,2024-01-20,Consumer,Central,Technology,Phones,Second Class,Customer 392,31.79,9,0.1,3.82
CA-109082,2024-10-22,Corporate,Central,Technology,Accessories,First Class,Customer 11,69.73,9,0.2,6.28
CA-109083,2024-02-24,Corporate,Central,Furniture,Bookcases,First Class,Customer 332,539.49,8,0.3,32.37
CA-109084,2024-08-06,Consumer,Central,Office Supplies,Art,Same Day,Customer 323,1889.5,9,0.3,113.37
CA-109085,2024-10-11,Corporate,South,Office Supplies,Storage,Standard Class,Customer 486,1954.54,8,0.0,293.18
CA-109086,2024-03-01,Home Office,Central,Office Supplies,Paper,First Class,Customer 352,1024.63,2,0.1,122.96
CA-109087,2024-01-19,Corporate,West,Furniture,Bookcases,Second Class,Customer 240,1445.98,1,0.0,216.9
CA-109088,2024-10-09,Home Office,East,Technology,Phones,Standard Class,Customer 232,1182.09,5,0.1,141.85
CA-109089,2024-02-01,Home Office,East,Office Supplies,Binders,Second Class,Customer 154,218.54,9,0.1,26.22
CA-109090,2024-08-06,Corporate,East,Furniture,Furnishings,Second Class,Customer 339,1397.09,7,0.0,209.56
CA-109091,2024-09-02,Consumer,East,Technology,Copiers,Standard Class,Customer 481,1032.59,1,0.3,61.96
CA-109092,2024-09-25,Consumer,Central,Technology,Phones,Standard Class,Customer 494,987.82,8,0.0,148.17
CA-109093,2024-12-30,Corporate,East,Technology,Phones,First Class,Customer 107,699.85,4,0.1,83.98
CA-109094,2024-04-02,Consumer,East,Technology,Copiers,Second Class,Customer 353,1586.99,8,0.1,190.44
CA-109095,2024-03-05,Home Office,East,Furniture,Chairs,First Class,Customer 321,1831.99,5,0.2,164.88
CA-109096,2024-11-08,Corporate,South,Office Supplies,Art,Standard Class,Customer 281,1762.14,2,0.1,211.46
CA-109097,2024-05-24,Home Office,Central,Furniture,Tables,First Class,Customer 187,417.32,5,0.3,25.04
CA-109098,2024-06-03,Home Office,East,Office Supplies,Paper,Second Class,Customer 103,1933.86,4,0.3,116.03
CA-109099,2024-04-02,Consumer,Central,Office Supplies,Storage,Second Class,Customer 98,985.76,6,0.2,88.72
CA-109100,2024-06-17,Corporate,West,Office Supplies,Art,Second Class,Customer 192,160.28,2,0.2,14.43
CA-109101,2024-08-11,Corporate,East,Furniture,Bookcases,Same Day,Customer 301,1092.99,4,0.1,131.16
CA-109102,2024-11-29,Home Office,West,Office Supplies,Paper,Standard Class,Customer 376,1623.96,9,0.1,194.88
CA-109103,2024-03-04,Corporate,South,Office Supplies,Binders,Standard Class,Customer 9,92.71,3,0.3,5.56
CA-109104,2024-02-23,Consumer,South,Technology,Accessories,Same Day,Customer 384,1356.95,1,0.0,203.54
CA-109105,2024-10-05,Home Office,South,Office Supplies,Binders,Same Day,Customer 57,716.1,1,0.3,42.97
CA-109106,2024-11-25,Home Office,West,Office Supplies,Storage,First Class,Customer 473,1467.94,5,0.3,88.08
CA-109107,2024-02-18,Home Office,Central,Technology,Accessories,Standard Class,Customer 11,1748.75,1,0.2,157.39
CA-109108,2024-04-08,Corporate,South,Technology,Accessories,First Class,Customer 428,1561.38,5,0.3,93.68
CA-109109,2024-05-18,Consumer,West,Furniture,Chairs,Same Day,Customer 165,221.14,7,0.2,19.9
CA-109110,2024-05-23,Corporate,Central,Furniture,Furnishings,Same Day,Customer 29,913.27,7,0.2,82.19
CA-109111,2024-11-25,Home Office,East,Furniture,Furnishings,Same Day,Customer 84,181.65,8,0.2,16.35
CA-109112,2024-05-18,Corporate,Central,Furniture,Furnishings,Standard Class,Customer 399,675.34,9,0.0,101.3
CA-109113,2024-04-13,Corporate,West,Furniture,Furnishings,Second Class,Customer 57,1142.52,3,0.1,137.1
CA-109114,2024-08-03,Consumer,East,Furniture,Bookcases,First Class,Customer 104,1667.17,7,0.3,100.03
CA-109115,2024-11-06,Consumer,East,Office Supplies,Storage,Second Class,Customer 363,520.02,4,0.0,78.0
CA-109116,2024-09-27,Consumer,South,Furniture,Chairs,Same Day,Customer 281,995.18,5,0.1,119.42
CA-109117,2024-09-17,Consumer,East,Office Supplies,Art,Second Class,Customer 390,1221.11,7,0.2,109.9
CA-109118,2024-11-10,Consumer,South,Office Supplies,Paper,Standard Class,Customer 419,135.03,3,0.1,16.2
CA-109119,2024-10-27,Consumer,Central,Furniture,Tables,Standard Class,Customer 106,252.3,1,0.1,30.28
CA-109120,2024-05-16,Consumer,West,Furniture,Bookcases,Same Day,Customer 49,1825.29,7,0.0,273.79
CA-109121,2024-12-04,Consumer,East,Furniture,Bookcases,First Class,Customer 343,830.05,9,0.2,74.7
CA-109122,2024-04-16,Corporate,West,Furniture,Tables,First Class,Customer 280,1529.86,9,0.1,183.58
CA-109123,2024-01-08,Corporate,East,Furniture,Bookcases,Same Day,Customer 286,629.95,6,0.2,56.7
CA-109124,2024-02-06,Home Office,South,Office Supplies,Paper,Second Class,Customer 325,1290.74,2,0.0,193.61
CA-109125,2024-12-01,Corporate,East,Furniture,Tables,Same Day,Customer 180,1431.74,6,0.0,214.76
CA-109126,2024-03-19,Consumer,South,Office Supplies,Storage,First Class,Customer 490,1391.14,7,0.3,83.47
CA-109127,2024-03-24,Home Office,West,Furniture,Furnishings,Second Class,Customer 301,804.2,1,0.3,48.25
CA-109128,2024-02-10,Consumer,West,Office Supplies,Storage,Second Class,Customer 330,245.28,3,0.2,22.08
CA-109129,2024-02-20,Corporate,West,Office Supplies,Storage,First Class,Customer 429,1529.99,7,0.2,137.7
CA-109130,2024-09-11,Consumer,West,Technology,Accessories,Second Class,Customer 96,176.37,1,0.0,26.46
CA-109131,2024-12-30,Corporate,South,Technology,Machines,Standard Class,Customer 463,436.35,1,0.2,39.27
CA-109132,2024-12-15,Consumer,East,Technology,Phones,First Class,Customer 492,1052.26,6,0.2,94.7
CA-109133,2024-05-02,Consumer,East,Technology,Phones,First Class,Customer 487,1983.17,6,0.3,118.99
CA-109134,2024-05-17,Corporate,East,Office Supplies,Art,First Class,Customer 355,1532.64,4,0.3,91.96
CA-109135,2024-06-24,Home Office,East,Furniture,Chairs,Same Day,Customer 244,1668.52,2,0.1,200.22
CA-109136,2024-07-13,Corporate,West,Technology,Phones,Second Class,Customer 192,469.69,1,0.2,42.27
CA-109137,2024-01-28,Corporate,Central,Furniture,Furnishings,First Class,Customer 370,488.49,7,0.2,43.96
CA-109138,2024-05-08,Corporate,West,Furniture,Tables,Same Day,Customer 476,1921.85,7,0.1,230.62
CA-109139,2024-11-17,Home Office,Central,Technology,Accessories,Same Day,Customer 392,671.14,5,0.0,100.67
CA-109140,2024-08-30,Home Office,South,Furniture,Tables,Same Day,Customer 430,1112.8,3,0.0,166.92
CA-109141,2024-07-24,Home Office,South,Technology,Phones,First Class,Customer 338,262.21,4,0.1,31.47
CA-109142,2024-12-16,Corporate,South,Furniture,Tables,Standard Class,Customer 231,537.76,7,0.0,80.66
CA-109143,2024-07-05,Consumer,Central,Technology,Copiers,Second Class,Customer 311,587.59,1,0.2,52.88
CA-109144,2024-05-15,Home Office,West,Office Supplies,Paper,Standard Class,Customer 16,925.17,5,0.2,83.27
CA-109145,2024-12-24,Consumer,South,Furniture,Furnishings,Second Class,Customer 268,1814.46,8,0.1,217.74
CA-109146,2024-02-13,Home Office,East,Office Supplies,Binders,Same Day,Customer 97,1028.24,9,0.1,123.39
CA-109147,2024-02-21,Corporate,South,Technology,Copiers,Standard Class,Customer 404,59.51,1,0.3,3.57
CA-109148,2024-06-16,Corporate,East,Furniture,Tables,Standard Class,Customer 342,501.9,7,0.3,30.11
CA-109149,2024-01-13,Consumer,East,Office Supplies,Paper,Second Class,Customer 103,162.17,5,0.3,9.73
CA-109150,2024-07-20,Home Office,South,Office Supplies,Binders,Same Day,Customer 332,1114.67,3,0.0,167.2
CA-109151,2024-07-17,Home Office,East,Office Supplies,Paper,First Class,Customer 182,994.46,1,0.3,59.67
CA-109152,2024-02-15,Corporate,East,Office Supplies,Binders,Same Day,Customer 11,644.18,2,0.0,96.63
CA-109153,2024-06-07,Corporate,Central,Office Supplies,Art,Standard Class,Customer 62,121.53,2,0.1,14.58
CA-109154,2024-10-31,Consumer,South,Furniture,Chairs,Second Class,Customer 488,637.22,8,0.0,95.58
CA-109155,2024-05-16,Home Office,South,Furniture,Chairs,Same Day,Customer 5,771.48,7,0.1,92.58
CA-109156,2024-04-04,Home Office,Central,Office Supplies,Paper,Standard Class,Customer 371,1919.06,2,0.1,230.29
CA-109157,2024-10-16,Consumer,East,Technology,Phones,Second Class,Customer 351,193.99,2,0.2,17.46
CA-109158,2024-06-12,Home Office,West,Technology,Copiers,First Class,Customer 340,1030.44,9,0.1,123.65
CA-109159,2024-07-23,Corporate,South,Technology,Machines,Second Class,Customer 428,1487.26,2,0.0,223.09
CA-109160,2024-11-10,Consumer,Central,Office Supplies,Storage,Same Day,Customer 337,238.74,7,0.2,21.49
CA-109161,2024-12-15,Consumer,South,Office Supplies,Binders,Second Class,Customer 122,1096.47,3,0.3,65.79
CA-109162,2024-03-13,Home Office,East,Office Supplies,Art,Same Day,Customer 294,1759.5,6,0.0,263.92
CA-109163,2024-08-11,Corporate,East,Office Supplies,Binders,Same Day,Customer 70,1141.85,4,0.1,137.02
CA-109164,2024-03-28,Home Office,South,Technology,Copiers,Same Day,Customer 476,1200.18,7,0.2,108.02
CA-109165,2024-05-17,Home Office,South,Technology,Machines,Second Class,Customer 90,824.34,6,0.3,49.46
CA-109166,2024-06-13,Consumer,West,Furniture,Tables,Second Class,Customer 88,1601.98,1,0.1,192.24
CA-109167,2024-01-30,Corporate,South,Furniture,Chairs,Same Day,Customer 168,585.46,2,0.2,52.69
CA-109168,2024-12-19,Corporate,East,Office Supplies,Storage,Standard Class,Customer 136,355.89,5,0.3,21.35
CA-109169,2024-01-18,Home Office,South,Office Supplies,Art,Standard Class,Customer 440,1605.43,8,0.3,96.33
CA-109170,2024-11-22,Home Office,Central,Office Supplies,Storage,Standard Class,Customer 479,71.71,2,0.2,6.45
CA-109171,2024-04-21,Consumer,West,Furniture,Bookcases,First Class,Customer 472,1440.83,4,0.0,216.13
CA-109172,2024-11-30,Corporate,South,Office Supplies,Art,Standard Class,Customer 380,1067.82,1,0.2,96.1
CA-109173,2024-06-02,Home Office,East,Office Supplies,Paper,Same Day,Customer 155,1582.58,9,0.3,94.95
CA-109174,2024-09-21,Home Office,South,Office Supplies,Art,Second Class,Customer 320,1438.5,7,0.1,172.62
CA-109175,2024-06-15,Home Office,Central,Technology,Copiers,Same Day,Customer 240,1833.94,9,0.0,275.09
CA-109176,2024-03-27,Home Office,Central,Office Supplies,Storage,Second Class,Customer 69,1614.43,3,0.3,96.87
CA-109177,2024-12-03,Corporate,Central,Technology,Machines,First Class,Customer 268,304.85,2,0.3,18.29
CA-109178,2024-12-01,Consumer,Central,Technology,Machines,Standard Class,Customer 228,1998.92,3,0.2,179.9
CA-109179,2024-04-06,Corporate,Central,Furniture,Bookcases,First Class,Customer 14,269.22,1,0.3,16.15
CA-109180,2024-08-03,Home Office,East,Technology,Machines,Second Class,Customer 182,141.27,6,0.2,12.71
CA-109181,2024-03-23,Consumer,West,Technology,Phones,Second Class,Customer 132,74.38,1,0.3,4.46
CA-109182,2024-08-05,Corporate,West,Furniture,Tables,Same Day,Customer 442,908.76,4,0.0,136.31
CA-109183,2024-06-19,Consumer,West,Furniture,Furnishings,Same Day,Customer 174,1285.4,3,0.1,154.25
CA-109184,2024-02-07,Consumer,Central,Technology,Phones,Second Class,Customer 244,456.6,6,0.1,54.79
CA-109185,2024-09-07,Consumer,South,Office Supplies,Art,Same Day,Customer 125,1327.79,6,0.3,79.67
CA-109186,2024-05-30,Corporate,West,Technology,Accessories,First Class,Customer 162,669.53,1,0.3,40.17
CA-109187,2024-07-22,Consumer,Central,Office Supplies,Paper,First Class,Customer 100,571.3,1,0.3,34.28
CA-109188,2024-10-10,Consumer,Central,Furniture,Furnishings,Second Class,Customer 87,1847.41,2,0.0,277.11
CA-109189,2024-06-20,Home Office,South,Furniture,Bookcases,Same Day,Customer 308,509.18,2,0.1,61.1
CA-109190,2024-08-26,Home Office,South,Furniture,Chairs,Standard Class,Customer 332,1473.47,1,0.2,132.61
CA-109191,2024-05-24,Consumer,South,Office Supplies,Paper,Second Class,Customer 24,1702.7,5,0.3,102.16
CA-109192,2024-07-15,Corporate,South,Technology,Machines,Standard Class,Customer 167,1134.6,4,0.0,170.19
CA-109193,2024-12-02,Home Office,South,Furniture,Bookcases,Standard Class,Customer 457,595.17,4,0.1,71.42
CA-109194,2024-01-23,Home Office,West,Office Supplies,Art,Second Class,Customer 125,339.35,9,0.0,50.9
CA-109195,2024-04-29,Consumer,West,Furniture,Bookcases,Second Class,Customer 249,134.66,9,0.3,8.08
CA-109196,2024-02-10,Home Office,West,Office Supplies,Paper,First Class,Customer 36,1601.08,7,0.2,144.1
CA-109197,2024-06-24,Home Office,East,Technology,Phones,Same Day,Customer 305,1869.83,6,0.2,168.28
CA-109198,2024-07-28,Corporate,South,Furniture,Furnishings,Same Day,Customer 454,1779.69,4,0.1,213.56
CA-109199,2024-11-19,Home Office,West,Office Supplies,Paper,Second Class,Customer 54,668.96,6,0.0,100.34
CA-109200,2024-01-23,Corporate,East,Technology,Phones,Standard Class,Customer 182,1226.46,6,0.0,183.97
CA-109201,2024-07-18,Corporate,East,Office Supplies,Paper,Same Day,Customer 179,464.16,6,0.3,27.85
CA-109202,2024-09-05,Corporate,Central,Office Supplies,Paper,Second Class,Customer 142,447.76,4,0.1,53.73
CA-109203,2024-02-25,Corporate,South,Technology,Machines,Same Day,Customer 492,639.35,5,0.1,76.72
CA-109204,2024-08-08,Consumer,West,Furniture,Furnishings,Standard Class,Customer 161,1849.65,9,0.3,110.98
CA-109205,2024-08-22,Corporate,East,Technology,Machines,Second Class,Customer 308,673.69,5,0.0,101.05
CA-109206,2024-09-03,Home Office,Central,Office Supplies,Paper,Same Day,Customer 221,1502.86,9,0.1,180.34
CA-109207,2024-10-15,Home Office,South,Office Supplies,Storage,Standard Class,Customer 36,154.7,7,0.3,9.28
CA-109208,2024-05-30,Corporate,South,Office Supplies,Storage,Second Class,Customer 424,1390.36,4,0.1,166.84
CA-109209,2024-01-17,Home Office,West,Technology,Copiers,Standard Class,Customer 367,1538.05,4,0.1,184.57
CA-109210,2024-02-12,Corporate,South,Technology,Phones,Same Day,Customer 421,1493.45,7,0.0,224.02
CA-109211,2024-05-12,Consumer,South,Furniture,Bookcases,Second Class,Customer 497,364.66,3,0.3,21.88
CA-109212,2024-10-27,Corporate,East,Furniture,Bookcases,Same Day,Customer 415,802.92,7,0.2,72.26
CA-109213,2024-04-13,Home Office,South,Furniture,Furnishings,Standard Class,Customer 254,1256.68,7,0.0,188.5
CA-109214,2024-05-16,Consumer,South,Technology,Accessories,Same Day,Customer 18,454.84,6,0.0,68.23
CA-109215,2024-07-21,Corporate,Central,Furniture,Tables,Second Class,Customer 193,686.5,2,0.3,41.19
CA-109216,2024-09-14,Corporate,South,Technology,Copiers,First Class,Customer 36,913.55,1,0.3,54.81
CA-109217,2024-11-21,Home Office,South,Technology,Copiers,Same Day,Customer 303,1331.14,4,0.2,119.8
CA-109218,2024-07-26,Home Office,West,Furniture,Tables,Standard Class,Customer 458,419.82,1,0.1,50.38
CA-109219,2024-12-08,Consumer,South,Furniture,Chairs,Same Day,Customer 380,906.89,4,0.0,136.03
CA-109220,2024-04-16,Consumer,Central,Technology,Copiers,Second Class,Customer 37,604.17,6,0.1,72.5
CA-109221,2024-08-04,Home Office,West,Office Supplies,Storage,Same Day,Customer 102,913.58,3,0.0,137.04
CA-109222,2024-10-03,Corporate,South,Office Supplies,Binders,Same Day,Customer 134,1404.54,4,0.1,168.54
CA-109223,2024-05-19,Home Office,Central,Office Supplies,Storage,Second Class,Customer 50,298.09,9,0.2,26.83
CA-109224,2024-07-23,Home Office,East,Office Supplies,Binders,First Class,Customer 461,1003.35,1,0.0,150.5
CA-109225,2024-11-30,Home Office,South,Furniture,Tables,Second Class,Customer 485,440.37,1,0.0,66.06
CA-109226,2024-01-05,Consumer,Central,Furniture,Chairs,Second Class,Customer 490,60.43,5,0.2,5.44
CA-109227,2024-07-15,Consumer,South,Office Supplies,Art,Standard Class,Customer 232,1512.23,8,0.2,136.1
CA-109228,2024-05-15,Corporate,Central,Office Supplies,Storage,Same Day,Customer 479,1244.86,9,0.2,112.04
CA-109229,2024-08-21,Corporate,South,Technology,Accessories,Same Day,Customer 81,148.1,7,0.0,22.22
CA-109230,2024-01-11,Home Office,East,Furniture,Chairs,Same Day,Customer 208,1101.03,9,0.3,66.06
CA-109231,2024-09-21,Consumer,West,Office Supplies,Art,Second Class,Customer 312,1857.5,1,0.3,111.45
CA-109232,2024-03-17,Home Office,East,Furniture,Furnishings,Same Day,Customer 84,1844.16,7,0.0,276.62
CA-109233,2024-03-18,Consumer,West,Technology,Machines,Second Class,Customer 308,899.81,5,0.0,134.97
CA-109234,2024-08-02,Home Office,West,Technology,Copiers,Same Day,Customer 341,1486.85,6,0.2,133.82
CA-109235,2024-08-20,Corporate,East,Furniture,Tables,First Class,Customer 325,1551.34,2,0.2,139.62
CA-109236,2024-02-02,Consumer,Central,Office Supplies,Art,First Class,Customer 263,841.7,5,0.2,75.75
CA-109237,2024-02-21,Consumer,South,Technology,Phones,Second Class,Customer 388,330.46,8,0.0,49.57
CA-109238,2024-02-05,Corporate,West,Office Supplies,Storage,Same Day,Customer 166,1893.33,6,0.0,284.0
CA-109239,2024-03-18,Home Office,West,Furniture,Chairs,Standard Class,Customer 127,1247.31,3,0.2,112.26
CA-109240,2024-03-25,Consumer,South,Technology,Copiers,Second Class,Customer 172,1454.27,1,0.0,218.14
CA-109241,2024-01-27,Corporate,West,Technology,Accessories,Same Day,Customer 96,597.92,2,0.2,53.81
CA-109242,2024-09-17,Consumer,Central,Technology,Accessories,Same Day,Customer 134,1797.26,7,0.1,215.67
CA-109243,2024-03-24,Corporate,Central,Office Supplies,Storage,Second Class,Customer 425,1380.14,3,0.3,82.81
